xcord,ycord,zcord,carbon,year,plot,state,sizeclass,DBH,commonname,scientificname
320014.7286,4093182.316,2148.64990234375,7.045049463,2004,us3,Live,6,121,White Fir,Abies concolor
320010.1986,4093195.586,2149.179931640625,0.127703527,2004,us3,Dead,2,24,White Fir,Abies concolor
320012.2086,4093179.986,2147.199951171875,0.908346994,2004,us3,Dead,3,54,White Fir,Abies concolor
320020.5286,4093161.316,2145.8701171875,0.043965913,2004,us3,Live,1,15.6,White Fir,Abies concolor
320020.6086,4093155.036,2144.72998046875,1.201571242,2004,us3,Live,3,59.3,White Fir,Abies concolor
320032.1086,4093155.886,2148.68994140625,0.157191058,2004,us3,Live,2,26.1,White Fir,Abies concolor
320028.5586,4093158.156,2148.340087890625,0.009104878,2004,us3,Dead,1,8.5,White Fir,Abies concolor
320028.4786,4093157.426,2148,0.087483842,2004,us3,Live,2,20.6,White Fir,Abies concolor
320028.7286,4093157.336,2148.219970703125,0.101795485,2004,us3,Live,2,21.9,White Fir,Abies concolor
320117.4886,4093155.636,2146.110107421875,0.05127126,2004,us3,Live,1,16.6,White Fir,Abies concolor
320143.1886,4093148.796,2140.760009765625,0.10295028,2004,us3,Dead,2,22,White Fir,Abies concolor
320136.8386,4093140.656,2140.3701171875,0.052724376,2004,us3,Live,1,17.7,Jeffrey Pine,Pinus jeffreyi
320135.1786,4093140.676,2140.699951171875,0.024921273,2004,us3,Live,1,12.4,White Fir,Abies concolor
320115.6386,4093145.266,2142.010009765625,1.970699428,2004,us3,Dead,5,84.7,Jeffrey Pine,Pinus jeffreyi
320110.8886,4093148.766,2142.580078125,0.031314649,2004,us3,Dead,1,13.6,White Fir,Abies concolor
320107.5886,4093145.596,2142.1298828125,0.01853536,2004,us3,Dead,1,11,White Fir,Abies concolor
320109.3586,4093157.086,2144.27001953125,0.022046278,2004,us3,Live,1,11.8,White Fir,Abies concolor
320108.4386,4093158.016,2144.4599609375,0.048643391,2004,us3,Live,1,17.1,Incense Cedar,Calocedrus decurrens
320102.1886,4093163.906,2145.68994140625,0.107377692,2004,us3,Live,2,24.3,Incense Cedar,Calocedrus decurrens
320100.1986,4093159.026,2145.050048828125,0.073495808,2004,us3,Live,1,19.2,White Fir,Abies concolor
320095.1686,4093166.406,2146.97998046875,0.059463621,2004,us3,Dead,1,19.4,White Fir,Abies concolor
320094.6386,4093166.496,2146.97998046875,0.022046278,2004,us3,Dead,1,11.8,White Fir,Abies concolor
320130.5186,4093136.476,2139.27001953125,0.080116251,2004,us3,Dead,2,21.5,Jeffrey Pine,Pinus jeffreyi
320130.1586,4093136.806,2139.570068359375,0.008651999,2004,us3,Live,1,8.4,Jeffrey Pine,Pinus jeffreyi
319973.7786,4093180.356,2144.52001953125,6.74969637,2004,us3,Dead,6,127.9,White Fir,Abies concolor
319974.0086,4093184.526,2144.5400390625,0.004157572,2004,us3,Live,1,6,White Fir,Abies concolor
319974.0886,4093184.946,2144.5400390625,0.006292889,2004,us3,Live,1,7.1,White Fir,Abies concolor
319978.2286,4093178.256,2144.219970703125,0.028544779,2004,us3,Live,1,13.1,White Fir,Abies concolor
319978.4886,4093177.906,2144.219970703125,0.135756719,2004,us3,Live,2,24.6,White Fir,Abies concolor
319977.6286,4093177.286,2144.199951171875,0.009807505,2004,us3,Dead,1,8.5,White Fir,Abies concolor
319977.7286,4093175.666,2144.090087890625,0.003631022,2004,us3,Dead,1,5.9,White Fir,Abies concolor
319979.9686,4093172.306,2143.969970703125,0.09174986,2004,us3,Dead,2,21,White Fir,Abies concolor
319971.8186,4093165.316,2144.389892578125,0.028009104,2004,us3,Live,1,13,White Fir,Abies concolor
319981.5086,4093160.716,2143.639892578125,0.015011949,2004,us3,Live,1,10.1,White Fir,Abies concolor
319980.9786,4093158.226,2143.64990234375,0.009063345,2004,us3,Live,1,8.1,Incense Cedar,Calocedrus decurrens
320048.3086,4093148.756,2151.300048828125,0.154224426,2004,us3,Live,2,25.9,White Fir,Abies concolor
320055.9986,4093164.716,2152.419921875,0.042584698,2004,us3,Live,1,15.4,White Fir,Abies concolor
320053.8786,4093163.176,2152.320068359375,0.061787754,2004,us3,Dead,1,17.9,White Fir,Abies concolor
320056.1386,4093163.026,2152.219970703125,0.062645541,2004,us3,Live,1,18,White Fir,Abies concolor
320056.6586,4093161.346,2152.06005859375,0.006513545,2004,us3,Live,1,7.2,White Fir,Abies concolor
320056.6486,4093160.166,2152.010009765625,0.031887076,2004,us3,Live,1,13.7,White Fir,Abies concolor
320055.7786,4093158.686,2151.989990234375,0.054382707,2004,us3,Live,1,17,White Fir,Abies concolor
320054.3486,4093159.786,2152.02001953125,0.028009104,2004,us3,Dead,1,13,White Fir,Abies concolor
320057.6986,4093156.836,2152.030029296875,0.006292889,2004,us3,Live,1,7.1,White Fir,Abies concolor
320058.6686,4093159.176,2151.989990234375,0.010094627,2004,us3,Live,1,8.6,White Fir,Abies concolor
320058.7386,4093159.886,2152.02001953125,0.003356606,2004,us3,Live,1,5.5,White Fir,Abies concolor
320058.8586,4093160.716,2152.02001953125,0.019530518,2004,us3,Live,1,11.4,Incense Cedar,Calocedrus decurrens
320058.9386,4093161.506,2152.010009765625,0.073190719,2004,us3,Live,2,20.5,Incense Cedar,Calocedrus decurrens
320066.8786,4093150.536,2152.280029296875,0.671682861,2004,us3,Live,3,46.9,White Fir,Abies concolor
320049.9886,4093145.206,2151.5,0.022981268,2004,us3,Dead,1,12,White Fir,Abies concolor
320042.1786,4093144.636,2150.10009765625,0.106461447,2004,us3,Live,2,22.3,White Fir,Abies concolor
320046.9086,4093134.546,2149.18994140625,0.063510397,2004,us3,Live,1,18.1,White Fir,Abies concolor
320033.3686,4093140.596,2146.89990234375,12.29376959,2004,us3,Live,6,166.5,Sugar Pine,Pinus lambertiana
320042.1686,4093130.266,2147.219970703125,1.894145244,2004,us3,Dead,4,72.6,White Fir,Abies concolor
320048.7586,4093131.926,2149.06005859375,0.842975023,2004,us3,Dead,3,52.4,White Fir,Abies concolor
320067.6486,4093096.116,2141.9599609375,0.368218891,2004,us3,Live,2,36.8,White Fir,Abies concolor
320064.6586,4093099.326,2142.360107421875,0.023939538,2004,us3,Live,1,12.2,White Fir,Abies concolor
320043.7586,4093101.826,2141.5400390625,0.033590489,2004,us3,Live,1,14.7,Sugar Pine,Pinus lambertiana
320083.2786,4093264.956,2169.800048828125,6.445427303,2004,us3,Dead,6,118.9,White Fir,Abies concolor
320089.8786,4093282.936,2166.399,5.122287308,2004,us3,Live,6,116.2,Jeffrey Pine,Pinus jeffreyi
320103.2586,4093268.986,2167.179931640625,0.366375482,2004,us3,Live,2,39.3,Jeffrey Pine,Pinus jeffreyi
320094.8086,4093139.016,2146.030029296875,11.66954719,2004,us3,Live,6,148.3,White Fir,Abies concolor
320087.5886,4093122.916,2145.800048828125,0.060753121,2004,us3,Dead,1,15.4,California Black Oak,Quercus kelloggii
320089.0786,4093120.626,2145.169921875,0.31065484,2004,us3,Live,2,29.9,California Black Oak,Quercus kelloggii
320076.6686,4093115.916,2144.97998046875,1.991347277,2004,us3,Live,4,72.7,White Fir,Abies concolor
320074.6786,4093113.016,2144.27001953125,0.905802903,2004,us3,Dead,3,57.2,White Fir,Abies concolor
320140.7186,4093106.006,2132.989990234375,0.011922505,2004,us3,Dead,1,9.2,White Fir,Abies concolor
320137.3886,4093104.236,2132.93994140625,5.09733808,2004,us3,Live,6,106.2,White Fir,Abies concolor
320143.3286,4093100.396,2131.949951171875,0.004157572,2004,us3,Dead,1,6,White Fir,Abies concolor
320132.0586,4093086.946,2133.260009765625,0.106928136,2004,us3,Dead,2,24.2,Jeffrey Pine,Pinus jeffreyi
